simulation_number,port,price,fuel_amount,refuel_amount,speed,fuel_cost,total_cost
847020204,4,9375.0,2.0,44,1,,
847020204,5,6591.796875,2.0,17,1,,
847020204,,,,,,1151623.046875,0.0
847020205,0,5000,0.0,38,1,,
847020205,1,7500.0,8.0,23,1,,
847020205,2,6250.0,6.0,41,1,,
847020205,3,6445.3125,17.0,28,1,,
847020205,4,7031.25,5.0,45,1,,
847020205,5,2966.30859375,6.0,4,1,,
847020205,,,,,,1147490.234375,0.0
847020206,0,5000,0.0,50,1,,
847020206,1,4500.0,20.0,7,1,,
847020206,2,2250.0,2.0,31,1,,
847020206,3,3867.1875,3.0,39,1,,
847020206,4,4218.75,2.0,48,1,,
847020206,5,1779.78515625,6.0,6,1,,
847020206,,,,,,735249.0234375,0.0
847020207,0,5000,0.0,47,1,,
847020207,1,7500.0,17.0,29,1,,
847020207,2,5000.0,21.0,10,1,,
847020207,3,8593.75,1.0,48,1,,
847020207,4,12500.0,9.0,38,1,,
847020207,5,8789.0625,3.0,8,1,,
847020207,,,,,,1480312.5,0.0
847020208,0,5000,0.0,35,1,,
847020208,1,4500.0,5.0,25,1,,
847020208,2,2250.0,5.0,40,1,,
847020208,3,2320.3125,15.0,25,1,,
847020208,4,2531.25,0.0,50,1,,
847020208,5,1779.78515625,6.0,4,1,,
847020208,,,,,,589189.453125,0.0
847020209,0,5000,0.0,32,1,,
847020209,1,7500.0,2.0,33,1,,
847020209,2,3750.0,10.0,23,1,,
847020209,3,6445.3125,3.0,47,1,,
847020209,4,11718.75,10.0,34,1,,
847020209,5,6591.796875,0.0,17,1,,
847020209,,,,,,1327177.734375,0.0
847020210,0,5000,0.0,34,1,,
847020210,1,4500.0,4.0,27,1,,
847020210,2,3000.0,6.0,39,1,,
847020210,3,4125.0,15.0,35,1,,
847020210,4,7500.0,10.0,34,1,,
847020210,5,4218.75,0.0,10,1,,
847020210,,,,,,870062.5,0.0
847020211,0,5000,0.0,46,1,,
847020211,1,4500.0,16.0,26,1,,
847020211,2,3000.0,17.0,22,1,,
847020211,3,4125.0,9.0,38,1,,
847020211,4,4500.0,7.0,43,1,,
847020211,5,2531.25,6.0,9,1,,
847020211,,,,,,806031.25,0.0
847020212,0,5000,0.0,48,1,,
847020212,1,7500.0,18.0,27,1,,
847020212,2,3750.0,20.0,13,1,,
847020212,3,6445.3125,3.0,47,1,,
847020212,4,11718.75,10.0,37,1,,
847020212,5,8239.74609375,3.0,17,1,,
847020212,,,,,,1387849.12109375,0.0
847020213,0,5000,0.0,36,1,,
847020213,1,6000,6.0,20,1,,
847020213,2,4000,1.0,42,1,,
847020213,3,5500,13.0,31,1,,
847020213,4,10000.0,4.0,46,1,,
847020213,5,5625.0,6.0,4,1,,
847020213,,,,,,1141000.0,0.0
847020214,0,5000,0.0,32,1,,
847020214,1,7500.0,2.0,27,1,,
847020214,2,5000.0,4.0,35,1,,
847020214,3,6875.0,9.0,38,1,,
847020214,4,12500.0,7.0,39,1,,
847020214,5,8789.0625,2.0,8,1,,
847020214,,,,,,1376562.5,0.0
847020215,0,5000,0.0,39,1,,
847020215,1,4500.0,9.0,17,1,,
847020215,2,3750.0,1.0,49,1,,
847020215,3,3867.1875,20.0,29,1,,
847020215,4,4218.75,9.0,38,1,,
847020215,5,1779.78515625,3.0,13,1,,
847020215,,,,,,770848.14453125,0.0
847020216,0,5000,0.0,44,1,,
847020216,1,4500.0,14.0,12,1,,
847020216,2,3750.0,1.0,32,1,,
847020216,3,5156.25,3.0,37,1,,
847020216,4,9375.0,0.0,46,1,,
847020216,5,6591.796875,2.0,13,1,,
847020216,,,,,,1121724.609375,0.0
847020217,0,5000,0.0,34,1,,
847020217,1,6000,4.0,30,1,,
847020217,2,5000.0,9.0,34,1,,
847020217,3,8593.75,13.0,37,1,,
847020217,4,12500.0,10.0,34,1,,
847020217,5,8789.0625,0.0,10,1,,
847020217,,,,,,1370859.375,0.0
847020218,0,5000,0.0,42,1,,
847020218,1,4500.0,12.0,26,1,,
847020218,2,2250.0,13.0,21,1,,
847020218,3,3867.1875,4.0,40,1,,
847020218,4,5625.0,4.0,46,1,,
847020218,5,3955.078125,6.0,4,1,,
847020218,,,,,,823507.8125,0.0
847020219,0,5000,0.0,50,1,,
847020219,1,6000,20.0,11,1,,
847020219,2,5000.0,6.0,43,1,,
847020219,3,5156.25,19.0,22,1,,
847020219,4,9375.0,1.0,49,1,,
847020219,5,5273.4375,6.0,4,1,,
847020219,,,,,,1144906.25,0.0
847020300,0,5000,0.0,42,1,,
847020300,1,6000,12.0,13,1,,
847020300,2,3000.0,0.0,50,1,,
847020300,3,5156.25,20.0,30,1,,
847020300,4,5625.0,10.0,40,1,,
847020300,5,3955.078125,6.0,6,1,,
847020300,,,,,,861417.96875,0.0
847020301,0,5000,0.0,38,1,,
847020301,1,6000,8.0,21,1,,
847020301,2,3000.0,4.0,26,1,,
847020301,3,5156.25,0.0,46,1,,
847020301,4,9375.0,6.0,44,1,,
847020301,5,3955.078125,6.0,6,1,,
847020301,,,,,,1087417.96875,0.0
847020302,0,5000,0.0,47,1,,
847020302,1,6000,17.0,21,1,,
847020302,2,4000,13.0,26,1,,
847020302,3,6875.0,9.0,32,1,,
847020302,4,12500.0,1.0,45,1,,
847020302,5,7031.25,2.0,13,1,,
847020302,,,,,,1358906.25,0.0
847020303,0,5000,0.0,35,1,,
847020303,1,7500.0,5.0,25,1,,
847020303,2,6250.0,5.0,45,1,,
847020303,3,10742.1875,20.0,25,1,,
847020303,4,11718.75,5.0,41,1,,
847020303,5,4943.84765625,2.0,10,1,,
847020303,,,,,,1462211.9140625,0.0
847020304,0,5000,0.0,45,1,,
847020304,1,4500.0,15.0,25,1,,
847020304,2,3000.0,15.0,30,1,,
847020304,3,5156.25,15.0,27,1,,
847020304,4,9375.0,2.0,44,1,,
847020304,5,6591.796875,2.0,10,1,,
847020304,,,,,,1065136.71875,0.0
847020305,0,5000,0.0,39,1,,
847020305,1,7500.0,9.0,26,1,,
847020305,2,6250.0,10.0,31,1,,
847020305,3,6445.3125,11.0,36,1,,
847020305,4,7031.25,7.0,43,1,,
847020305,5,2966.30859375,6.0,6,1,,
847020305,,,,,,1155922.8515625,0.0
847020306,0,5000,0.0,35,1,,
847020306,1,4500.0,5.0,34,1,,
847020306,2,2250.0,14.0,28,1,,
847020306,3,3867.1875,12.0,35,1,,
847020306,4,4218.75,7.0,43,1,,
847020306,5,1779.78515625,6.0,18,1,,
847020306,,,,,,759793.9453125,0.0
847020307,0,5000,0.0,31,1,,
847020307,1,7500.0,1.0,28,1,,
847020307,2,5000.0,4.0,29,1,,
847020307,3,8593.75,3.0,43,1,,
847020307,4,12500.0,6.0,40,1,,
847020307,5,8789.0625,2.0,10,1,,
847020307,,,,,,1487421.875,0.0
847020308,0,5000,0.0,50,1,,
847020308,1,4500.0,20.0,6,1,,
847020308,2,2250.0,1.0,42,1,,
847020308,3,2320.3125,13.0,37,1,,
847020308,4,2531.25,10.0,34,1,,
847020308,5,1779.78515625,0.0,10,1,,
847020308,,,,,,581211.9140625,0.0
847020309,0,5000,0.0,34,1,,
847020309,1,7500.0,4.0,23,1,,
847020309,2,3750.0,2.0,37,1,,
847020309,3,6445.3125,9.0,32,1,,
847020309,4,11718.75,1.0,49,1,,
847020309,5,6591.796875,6.0,6,1,,
847020309,,,,,,1321269.53125,0.0
847020310,0,5000,0.0,42,1,,
847020310,1,4500.0,12.0,13,1,,
847020310,2,3000.0,0.0,39,1,,
847020310,3,4125.0,9.0,35,1,,
847020310,4,7500.0,4.0,46,1,,
847020310,5,4218.75,6.0,6,1,,
847020310,,,,,,920187.5,0.0
847020311,0,5000,0.0,39,1,,
847020311,1,4500.0,9.0,32,1,,
847020311,2,3000.0,16.0,14,1,,
847020311,3,4125.0,0.0,42,1,,
847020311,4,4500.0,2.0,44,1,,
847020311,5,2531.25,2.0,10,1,,
847020311,,,,,,797562.5,0.0
847020312,0,5000,0.0,46,1,,
847020312,1,7500.0,16.0,17,1,,
847020312,2,3750.0,8.0,36,1,,
847020312,3,6445.3125,14.0,28,1,,
847020312,4,11718.75,2.0,44,1,,
847020312,5,8239.74609375,2.0,10,1,,
847020312,,,,,,1290991.2109375,0.0
847020313,0,5000,0.0,37,1,,
847020313,1,6000,7.0,21,1,,
847020313,2,4000,3.0,36,1,,
847020313,3,5500,9.0,35,1,,
847020313,4,10000.0,4.0,46,1,,
847020313,5,5625.0,6.0,9,1,,
847020313,,,,,,1178125.0,0.0
847020314,0,5000,0.0,38,1,,
847020314,1,7500.0,8.0,17,1,,
847020314,2,5000.0,0.0,35,1,,
847020314,3,6875.0,5.0,35,1,,
847020314,4,12500.0,0.0,50,1,,
847020314,5,8789.0625,6.0,6,1,,
847020314,,,,,,1430859.375,0.0
847020315,0,5000,0.0,35,1,,
847020315,1,4500.0,5.0,25,1,,
847020315,2,3750.0,5.0,35,1,,
847020315,3,3867.1875,10.0,34,1,,
847020315,4,4218.75,4.0,46,1,,
847020315,5,1779.78515625,6.0,6,1,,
847020315,,,,,,774975.5859375,0.0
847020316,0,5000,0.0,41,1,,
847020316,1,4500.0,11.0,22,1,,
847020316,2,3750.0,8.0,33,1,,
847020316,3,5156.25,11.0,33,1,,
847020316,4,9375.0,4.0,46,1,,
847020316,5,6591.796875,6.0,6,1,,
847020316,,,,,,1088707.03125,0.0
847020317,0,5000,0.0,38,1,,
847020317,1,6000,8.0,21,1,,
847020317,2,5000.0,4.0,26,1,,
847020317,3,8593.75,0.0,42,1,,
847020317,4,12500.0,2.0,48,1,,
847020317,5,8789.0625,6.0,9,1,,
847020317,,,,,,1506039.0625,0.0
847020318,0,5000,0.0,34,1,,
847020318,1,4500.0,4.0,31,1,,
847020318,2,2250.0,10.0,31,1,,
847020318,3,3867.1875,11.0,39,1,,
847020318,4,5625.0,10.0,34,1,,
847020318,5,3955.078125,0.0,10,1,,
847020318,,,,,,780871.09375,0.0
847020319,0,5000,0.0,32,1,,
847020319,1,6000,2.0,30,1,,
847020319,2,5000.0,7.0,36,1,,
847020319,3,5156.25,13.0,34,1,,
847020319,4,9375.0,7.0,43,1,,
847020319,5,5273.4375,6.0,6,1,,
847020319,,,,,,1150078.125,0.0
847020400,0,5000,0.0,33,1,,
847020400,1,6000,3.0,34,1,,
847020400,2,3000.0,12.0,30,1,,
847020400,3,5156.25,12.0,37,1,,
847020400,4,5625.0,9.0,38,1,,
847020400,5,3955.078125,3.0,10,1,,
847020400,,,,,,923082.03125,0.0
847020401,0,5000,0.0,47,1,,
847020401,1,6000,17.0,27,1,,
847020401,2,3000.0,19.0,24,1,,
847020401,3,5156.25,13.0,30,1,,
847020401,4,9375.0,3.0,47,1,,
847020401,5,3955.078125,6.0,9,1,,
847020401,,,,,,1119908.203125,0.0
847020402,0,5000,0.0,43,1,,
847020402,1,6000,13.0,20,1,,
847020402,2,4000,8.0,24,1,,
847020402,3,6875.0,2.0,40,1,,
847020402,4,12500.0,2.0,44,1,,
847020402,5,7031.25,2.0,13,1,,
847020402,,,,,,1367406.25,0.0
847020403,0,5000,0.0,41,1,,
847020403,1,7500.0,11.0,25,1,,
847020403,2,6250.0,11.0,29,1,,
847020403,3,10742.1875,10.0,32,1,,
847020403,4,11718.75,2.0,44,1,,
847020403,5,4943.84765625,2.0,10,1,,
847020403,,,,,,1502563.4765625,0.0
847020404,0,5000,0.0,35,1,,
847020404,1,4500.0,5.0,21,1,,
847020404,2,3000.0,1.0,49,1,,
847020404,3,5156.25,20.0,22,1,,
847020404,4,9375.0,2.0,48,1,,
847020404,5,6591.796875,6.0,6,1,,
847020404,,,,,,1039488.28125,0.0
847020405,0,5000,0.0,41,1,,
847020405,1,7500.0,11.0,14,1,,
847020405,2,6250.0,0.0,50,1,,
847020405,3,6445.3125,20.0,29,1,,
847020405,4,7031.25,9.0,38,1,,
847020405,5,2966.30859375,3.0,10,1,,
847020405,,,,,,1126264.6484375,0.0
847020406,0,5000,0.0,35,1,,
847020406,1,4500.0,5.0,34,1,,
847020406,2,2250.0,14.0,32,1,,
847020406,3,3867.1875,16.0,32,1,,
847020406,4,4218.75,8.0,36,1,,
847020406,5,1779.78515625,0.0,10,1,,
847020406,,,,,,713422.8515625,0.0
847020407,0,5000,0.0,32,1,,
847020407,1,7500.0,2.0,37,1,,
847020407,2,5000.0,14.0,26,1,,
847020407,3,8593.75,10.0,32,1,,
847020407,4,12500.0,2.0,48,1,,
847020407,5,8789.0625,6.0,6,1,,
847020407,,,,,,1515234.375,0.0
847020408,0,5000,0.0,50,1,,
847020408,1,4500.0,20.0,18,1,,
847020408,2,2250.0,13.0,31,1,,
847020408,3,2320.3125,14.0,35,1,,
847020408,4,2531.25,9.0,35,1,,
847020408,5,1779.78515625,0.0,10,1,,
847020408,,,,,,608352.5390625,0.0
847020409,0,5000,0.0,41,1,,
847020409,1,7500.0,11.0,36,1,,
847020409,2,3750.0,22.0,10,1,,
847020409,3,6445.3125,2.0,41,1,,
847020409,4,11718.75,3.0,43,1,,
847020409,5,6591.796875,2.0,10,1,,
847020409,,,,,,1366582.03125,0.0
847020410,0,5000,0.0,34,1,,
847020410,1,4500.0,4.0,42,1,,
847020410,2,3000.0,21.0,18,1,,
847020410,3,4125.0,9.0,33,1,,
847020410,4,7500.0,2.0,48,1,,
847020410,5,4218.75,6.0,6,1,,
847020410,,,,,,954437.5,0.0
847020411,0,5000,0.0,33,1,,
847020411,1,4500.0,3.0,36,1,,
847020411,2,3000.0,14.0,34,1,,
847020411,3,4125.0,18.0,23,1,,
847020411,4,4500.0,1.0,45,1,,
847020411,5,2531.25,2.0,10,1,,
847020411,,,,,,771687.5,0.0
847020412,0,5000,0.0,41,1,,
847020412,1,7500.0,11.0,21,1,,
847020412,2,3750.0,7.0,38,1,,
847020412,3,6445.3125,15.0,33,1,,
847020412,4,11718.75,8.0,36,1,,
847020412,5,8239.74609375,0.0,10,1,,
847020412,,,,,,1241967.7734375,0.0
847020413,0,5000,0.0,44,1,,
847020413,1,6000,14.0,20,1,,
847020413,2,4000,9.0,32,1,,
847020413,3,5500,11.0,34,1,,
847020413,4,10000.0,5.0,45,1,,
847020413,5,5625.0,6.0,6,1,,
847020413,,,,,,1158750.0,0.0
847020414,0,5000,0.0,42,1,,
847020414,1,7500.0,12.0,20,1,,
847020414,2,5000.0,7.0,23,1,,
847020414,3,6875.0,0.0,50,1,,
847020414,4,12500.0,10.0,34,1,,
847020414,5,8789.0625,0.0,10,1,,
847020414,,,,,,1351640.625,0.0
847020415,0,5000,0.0,32,1,,
847020415,1,4500.0,2.0,37,1,,
847020415,2,3750.0,14.0,25,1,,
847020415,3,3867.1875,9.0,34,1,,
847020415,4,4218.75,3.0,47,1,,
847020415,5,1779.78515625,6.0,6,1,,
847020415,,,,,,780694.3359375,0.0
847020416,0,5000,0.0,39,1,,
847020416,1,4500.0,9.0,22,1,,
847020416,2,3750.0,6.0,43,1,,
847020416,3,5156.25,19.0,25,1,,
847020416,4,9375.0,4.0,42,1,,
847020416,5,6591.796875,2.0,10,1,,
847020416,,,,,,1063824.21875,0.0
847020417,0,5000,0.0,44,1,,
847020417,1,6000,14.0,14,1,,
847020417,2,5000.0,3.0,29,1,,
847020417,3,8593.75,2.0,45,1,,
847020417,4,12500.0,7.0,43,1,,
847020417,5,8789.0625,6.0,6,1,,
847020417,,,,,,1445953.125,0.0
847020418,0,5000,0.0,31,1,,
847020418,1,4500.0,1.0,33,1,,
847020418,2,2250.0,9.0,30,1,,
847020418,3,3867.1875,9.0,34,1,,
847020418,4,5625.0,3.0,47,1,,
847020418,5,3955.078125,6.0,4,1,,
847020418,,,,,,802679.6875,0.0
847020419,0,5000,0.0,42,1,,
847020419,1,6000,12.0,13,1,,
847020419,2,5000.0,0.0,47,1,,
847020419,3,5156.25,17.0,30,1,,
847020419,4,9375.0,7.0,43,1,,
847020419,5,5273.4375,6.0,6,1,,
847020419,,,,,,1132453.125,0.0
847020500,0,5000,0.0,39,1,,
847020500,1,6000,9.0,16,1,,
847020500,2,3000.0,0.0,39,1,,
847020500,3,5156.25,9.0,32,1,,
847020500,4,5625.0,1.0,49,1,,
847020500,5,3955.078125,6.0,6,1,,
847020500,,,,,,892355.46875,0.0
847020501,0,5000,0.0,43,1,,
847020501,1,6000,13.0,21,1,,
847020501,2,3000.0,9.0,38,1,,
847020501,3,5156.25,17.0,30,1,,
847020501,4,9375.0,7.0,43,1,,
847020501,5,3955.078125,6.0,6,1,,
847020501,,,,,,1056542.96875,0.0
847020502,0,5000,0.0,39,1,,
847020502,1,6000,9.0,17,1,,
847020502,2,4000,1.0,49,1,,
847020502,3,6875.0,20.0,21,1,,
847020502,4,12500.0,1.0,49,1,,
847020502,5,7031.25,6.0,6,1,,
847020502,,,,,,1312062.5,0.0
847020503,0,5000,0.0,31,1,,
847020503,1,7500.0,1.0,42,1,,
847020503,2,6250.0,18.0,16,1,,
847020503,3,10742.1875,4.0,46,1,,
847020503,4,11718.75,10.0,37,1,,
847020503,5,4943.84765625,3.0,10,1,,
847020503,,,,,,1567172.8515625,0.0
847020504,0,5000,0.0,50,1,,
847020504,1,4500.0,20.0,15,1,,
847020504,2,3000.0,10.0,20,1,,
847020504,3,5156.25,0.0,42,1,,
847020504,4,9375.0,2.0,44,1,,
847020504,5,6591.796875,2.0,10,1,,
847020504,,,,,,1092480.46875,0.0
847020505,0,5000,0.0,43,1,,
847020505,1,7500.0,13.0,21,1,,
847020505,2,6250.0,9.0,23,1,,
847020505,3,6445.3125,2.0,44,1,,
847020505,4,7031.25,6.0,40,1,,
847020505,5,2966.30859375,2.0,10,1,,
847020505,,,,,,1130756.8359375,0.0
847020506,0,5000,0.0,35,1,,
847020506,1,4500.0,5.0,25,1,,
847020506,2,2250.0,5.0,38,1,,
847020506,3,3867.1875,13.0,37,1,,
847020506,4,4218.75,10.0,40,1,,
847020506,5,1779.78515625,6.0,9,1,,
847020506,,,,,,720854.00390625,0.0
847020507,0,5000,0.0,42,1,,
847020507,1,7500.0,12.0,13,1,,
847020507,2,5000.0,0.0,32,1,,
847020507,3,8593.75,2.0,48,1,,
847020507,4,12500.0,10.0,34,1,,
847020507,5,8789.0625,0.0,10,1,,
847020507,,,,,,1412890.625,0.0
847020508,0,5000,0.0,39,1,,
847020508,1,4500.0,9.0,38,1,,
847020508,2,2250.0,22.0,22,1,,
847020508,3,2320.3125,14.0,33,1,,
847020508,4,2531.25,7.0,39,1,,
847020508,5,1779.78515625,2.0,10,1,,
847020508,,,,,,628586.9140625,0.0
847020509,0,5000,0.0,39,1,,
847020509,1,7500.0,9.0,23,1,,
847020509,2,3750.0,7.0,30,1,,
847020509,3,6445.3125,7.0,43,1,,
847020509,4,11718.75,10.0,40,1,,
847020509,5,6591.796875,6.0,6,1,,
847020509,,,,,,1285449.21875,0.0
847020510,0,5000,0.0,33,1,,
847020510,1,4500.0,3.0,30,1,,
847020510,2,3000.0,8.0,24,1,,
847020510,3,4125.0,2.0,44,1,,
847020510,4,7500.0,6.0,40,1,,
847020510,5,4218.75,2.0,10,1,,
847020510,,,,,,915687.5,0.0
847020511,0,5000,0.0,42,1,,
847020511,1,4500.0,12.0,18,1,,
847020511,2,3000.0,5.0,28,1,,
847020511,3,4125.0,3.0,43,1,,
847020511,4,4500.0,6.0,44,1,,
847020511,5,2531.25,6.0,9,1,,
847020511,,,,,,793156.25,0.0
847020512,0,5000,0.0,31,1,,
847020512,1,7500.0,1.0,42,1,,
847020512,2,3750.0,18.0,18,1,,
847020512,3,6445.3125,6.0,40,1,,
847020512,4,11718.75,6.0,40,1,,
847020512,5,8239.74609375,2.0,10,1,,
847020512,,,,,,1366459.9609375,0.0
847020513,0,5000,0.0,36,1,,
847020513,1,6000,6.0,24,1,,
847020513,2,4000,5.0,28,1,,
847020513,3,5500,3.0,43,1,,
847020513,4,10000.0,6.0,44,1,,
847020513,5,5625.0,6.0,6,1,,
847020513,,,,,,1166250.0,0.0
847020514,0,5000,0.0,32,1,,
847020514,1,7500.0,2.0,30,1,,
847020514,2,5000.0,7.0,27,1,,
847020514,3,6875.0,4.0,36,1,,
847020514,4,12500.0,0.0,46,1,,
847020514,5,8789.0625,2.0,10,1,,
847020514,,,,,,1450390.625,0.0
847020515,0,5000,0.0,42,1,,
847020515,1,4500.0,12.0,13,1,,
847020515,2,3750.0,0.0,39,1,,
847020515,3,3867.1875,9.0,35,1,,
847020515,4,4218.75,4.0,42,1,,
847020515,5,1779.78515625,2.0,10,1,,
847020515,,,,,,765086.9140625,0.0
847020516,0,5000,0.0,35,1,,
847020516,1,4500.0,5.0,22,1,,
847020516,2,3750.0,2.0,44,1,,
847020516,3,5156.25,16.0,31,1,,
847020516,4,9375.0,7.0,39,1,,
847020516,5,6591.796875,2.0,10,1,,
847020516,,,,,,1050386.71875,0.0
847020517,0,5000,0.0,47,1,,
847020517,1,6000,17.0,10,1,,
847020517,2,5000.0,2.0,48,1,,
847020517,3,8593.75,20.0,27,1,,
847020517,4,12500.0,7.0,39,1,,
847020517,5,8789.0625,2.0,10,1,,
847020517,,,,,,1362421.875,0.0
847020518,0,5000,0.0,37,1,,
847020518,1,4500.0,7.0,21,1,,
847020518,2,2250.0,3.0,43,1,,
847020518,3,3867.1875,16.0,34,1,,
847020518,4,5625.0,10.0,34,1,,
847020518,5,3955.078125,0.0,10,1,,
847020518,,,,,,758535.15625,0.0
847020519,0,5000,0.0,46,1,,
847020519,1,6000,16.0,18,1,,
847020519,2,5000.0,9.0,23,1,,
847020519,3,5156.25,2.0,48,1,,
847020519,4,9375.0,10.0,40,1,,
847020519,5,5273.4375,6.0,6,1,,
847020519,,,,,,1127140.625,0.0
847020600,0,5000,0.0,39,1,,
847020600,1,6000,9.0,26,1,,
847020600,2,3000.0,10.0,28,1,,
847020600,3,5156.25,8.0,37,1,,
847020600,4,5625.0,5.0,41,1,,
847020600,5,3955.078125,2.0,10,1,,
847020600,,,,,,915957.03125,0.0
847020601,0,5000,0.0,32,1,,
847020601,1,6000,2.0,40,1,,
847020601,2,3000.0,17.0,28,1,,
847020601,3,5156.25,15.0,27,1,,
847020601,4,9375.0,2.0,48,1,,
847020601,5,3955.078125,6.0,6,1,,
847020601,,,,,,1116949.21875,0.0
847020602,0,5000,0.0,42,1,,
847020602,1,6000,12.0,29,1,,
847020602,2,4000,16.0,21,1,,
847020602,3,6875.0,7.0,38,1,,
847020602,4,12500.0,5.0,45,1,,
847020602,5,7031.25,6.0,6,1,,
847020602,,,,,,1353937.5,0.0
847020603,0,5000,0.0,37,1,,
847020603,1,7500.0,7.0,27,1,,
847020603,2,6250.0,9.0,21,1,,
847020603,3,10742.1875,0.0,45,1,,
847020603,4,11718.75,5.0,41,1,,
847020603,5,4943.84765625,2.0,10,1,,
847020603,,,,,,1552055.6640625,0.0
847020604,0,5000,0.0,39,1,,
847020604,1,4500.0,9.0,18,1,,
847020604,2,3000.0,2.0,47,1,,
847020604,3,5156.25,19.0,31,1,,
847020604,4,9375.0,10.0,37,1,,
847020604,5,6591.796875,3.0,10,1,,
847020604,,,,,,1009636.71875,0.0
847020605,0,5000,0.0,43,1,,
847020605,1,7500.0,13.0,20,1,,
847020605,2,6250.0,8.0,22,1,,
847020605,3,6445.3125,0.0,46,1,,
847020605,4,7031.25,6.0,44,1,,
847020605,5,2966.30859375,6.0,6,1,,
847020605,,,,,,1146157.2265625,0.0
847020606,0,5000,0.0,46,1,,
847020606,1,4500.0,16.0,18,1,,
847020606,2,2250.0,9.0,40,1,,
847020606,3,3867.1875,19.0,31,1,,
847020606,4,4218.75,10.0,37,1,,
847020606,5,1779.78515625,3.0,10,1,,
847020606,,,,,,714774.4140625,0.0
847020607,0,5000,0.0,32,1,,
847020607,1,7500.0,2.0,28,1,,
847020607,2,5000.0,5.0,32,1,,
847020607,3,8593.75,7.0,35,1,,
847020607,4,12500.0,2.0,44,1,,
847020607,5,8789.0625,2.0,10,1,,
847020607,,,,,,1488671.875,0.0
847020608,0,5000,0.0,35,1,,
847020608,1,4500.0,5.0,22,1,,
847020608,2,2250.0,2.0,46,1,,
847020608,3,2320.3125,18.0,32,1,,
847020608,4,2531.25,10.0,34,1,,
847020608,5,1779.78515625,0.0,10,1,,
847020608,,,,,,575610.3515625,0.0
847020609,0,5000,0.0,44,1,,
847020609,1,7500.0,14.0,15,1,,
847020609,2,3750.0,4.0,28,1,,
847020609,3,6445.3125,2.0,48,1,,
847020609,4,11718.75,10.0,40,1,,
847020609,5,6591.796875,6.0,6,1,,
847020609,,,,,,1275175.78125,0.0
847020610,0,5000,0.0,46,1,,
847020610,1,4500.0,16.0,9,1,,
847020610,2,3000.0,0.0,32,1,,
847020610,3,4125.0,2.0,47,1,,
847020610,4,7500.0,9.0,38,1,,
847020610,5,4218.75,3.0,10,1,,
847020610,,,,,,907562.5,0.0
847020611,0,5000,0.0,50,1,,
847020611,1,4500.0,20.0,7,1,,
847020611,2,3000.0,2.0,44,1,,
847020611,3,4125.0,16.0,30,1,,
847020611,4,4500.0,6.0,40,1,,
847020611,5,2531.25,2.0,10,1,,
847020611,,,,,,762562.5,0.0
847020612,0,5000,0.0,33,1,,
847020612,1,7500.0,3.0,40,1,,
847020612,2,3750.0,18.0,25,1,,
847020612,3,6445.3125,13.0,34,1,,
847020612,4,11718.75,7.0,43,1,,
847020612,5,8239.74609375,6.0,6,1,,
847020612,,,,,,1351235.3515625,0.0
847020613,0,5000,0.0,31,1,,
847020613,1,6000,1.0,27,1,,
847020613,2,4000,3.0,47,1,,
847020613,3,5500,20.0,26,1,,
847020613,4,10000.0,6.0,40,1,,
847020613,5,5625.0,2.0,10,1,,
847020613,,,,,,1124250.0,0.0
847020614,0,5000,0.0,35,1,,
847020614,1,7500.0,5.0,26,1,,
847020614,2,5000.0,6.0,37,1,,
847020614,3,6875.0,13.0,28,1,,
847020614,4,12500.0,1.0,45,1,,
847020614,5,8789.0625,2.0,10,1,,
847020614,,,,,,1417890.625,0.0
847020615,0,5000,0.0,40,1,,
847020615,1,4500.0,10.0,22,1,,
847020615,2,3750.0,7.0,29,1,,
847020615,3,3867.1875,6.0,42,1,,
847020615,4,4218.75,8.0,36,1,,
847020615,5,1779.78515625,0.0,10,1,,
847020615,,,,,,759844.7265625,0.0
847020616,0,5000,0.0,50,1,,
847020616,1,4500.0,20.0,9,1,,
847020616,2,3750.0,4.0,39,1,,
847020616,3,5156.25,13.0,31,1,,
847020616,4,9375.0,4.0,42,1,,
847020616,5,6591.796875,2.0,10,1,,
847020616,,,,,,1076261.71875,0.0
847020617,0,5000,0.0,34,1,,
847020617,1,6000,4.0,32,1,,
847020617,2,5000.0,11.0,28,1,,
847020617,3,8593.75,9.0,39,1,,
847020617,4,12500.0,8.0,42,1,,
847020617,5,8789.0625,6.0,6,1,,
847020617,,,,,,1434890.625,0.0
847020618,0,5000,0.0,32,1,,
847020618,1,4500.0,2.0,42,1,,
847020618,2,2250.0,19.0,14,1,,
847020618,3,3867.1875,3.0,44,1,,
847020618,4,5625.0,7.0,39,1,,
847020618,5,3955.078125,2.0,10,1,,
847020618,,,,,,829582.03125,0.0
847020619,0,5000,0.0,46,1,,
847020619,1,6000,16.0,28,1,,
847020619,2,5000.0,19.0,17,1,,
847020619,3,5156.25,6.0,42,1,,
847020619,4,9375.0,8.0,39,1,,
847020619,5,5273.4375,3.0,10,1,,
847020619,,,,,,1137921.875,0.0
847020700,0,5000,0.0,35,1,,
847020700,1,6000,5.0,25,1,,
847020700,2,3000.0,5.0,45,1,,
847020700,3,5156.25,20.0,27,1,,
847020700,4,5625.0,7.0,43,1,,
847020700,5,3955.078125,6.0,6,1,,
847020700,,,,,,884824.21875,0.0
847020701,0,5000,0.0,50,1,,
847020701,1,6000,20.0,19,1,,
847020701,2,3000.0,14.0,18,1,,
